Date,Benchmark_Monthly_Investment,Benchmark_Portfolio_Value,Strategy_Monthly_Cashflow,Strategy_Portfolio_Value,Risk_Level
1975-08-01,-200.0,58376.060290153924,-500.0,56204.773433877075,0.13329710207726497
1975-09-01,-200.0,57550.29580438031,-500.0,55717.162070025784,0.12664561111905906
1975-10-01,-200.0,60072.40707040233,-500.0,58465.3077649387,0.1451590076083948
1975-11-01,-200.0,60847.59690415457,-500.0,59525.10971551106,0.15043728800658487
1975-12-01,-200.0,59906.27369154184,-500.0,58908.59250023557,0.14270391881861758
1976-01-01,-200.0,65500.299743752286,-500.0,64712.786252653576,0.1836292150016595
1976-02-01,-200.0,67985.85012251906,-400.0,67370.85734102158,0.2010722454834663
1976-03-01,-200.0,68400.45787751938,-400.0,67983.52377705714,0.20285743665930323
1976-04-01,-200.0,68896.11323333009,-400.0,68677.37696949574,0.20551680986300225
1976-05-01,-200.0,68138.95920187268,-500.0,68223.26177850306,0.19870369536066365
1976-06-01,-200.0,68380.59366307389,-500.0,68764.94775050507,0.19915802435423643
1976-07-01,-200.0,69824.94007926808,-400.0,70416.28839716181,0.20865207808475522
1976-08-01,-200.0,69060.58322421761,-400.0,69843.76439147095,0.20192450146962787
1976-09-01,-200.0,70485.72970610259,-400.0,71482.80464034923,0.2111218308972849
1976-10-01,-200.0,67927.62384878728,-500.0,69185.6832514108,0.19159365477883564
1976-11-01,-200.0,67544.68361356173,-500.0,69091.94662139709,0.18747983144302885
1976-12-01,-200.0,69841.26943084679,-400.0,71636.55945582529,0.2026471319652496
1977-01-01,-200.0,69085.87009758166,-500.0,71156.60130644958,0.1960723167599113
1977-02-01,-200.0,66740.07575150025,-500.0,69034.50111379861,0.17808024520436028
1977-03-01,-200.0,66228.13927659266,-500.0,68798.08931299456,0.17384734419179304
1977-04-01,-200.0,64863.99402310257,-500.0,67673.2481801539,0.16332990462200433
1977-05-01,-200.0,64552.876611445514,-500.0,67639.9943161389,0.16009755923069954
1977-06-01,-200.0,64671.53384923394,-500.0,68054.76149209657,0.15991438110057324
1977-07-01,-200.0,65143.51751322108,-500.0,68840.97371377578,0.1622903518761572
1977-08-01,-200.0,63542.89716658392,-500.0,67438.15263988794,0.15053775948675371
1977-09-01,-200.0,62551.13351644223,-500.0,66673.33245489972,0.14307555595332005
1977-10-01,-200.0,60935.28987273154,-500.0,65237.822414759285,0.13159657277856238
1977-11-01,-200.0,61189.130695164604,-500.0,65795.4648419946,0.13269647143740398
1977-12-01,-200.0,60894.18073737662,-500.0,65763.2549188234,0.13025156222416692
1978-01-01,-200.0,58402.05675817686,-500.0,63355.869789844684,0.11385908436289033
1978-02-01,-200.0,57414.51412416729,-500.0,62567.5967277891,0.10786928692367423
1978-03-01,-200.0,57058.64415983516,-500.0,62461.83617591528,0.10561042274208779
1978-04-01,-200.0,59291.267615910714,-500.0,65186.939754701074,0.11927079219878203
1978-05-01,-200.0,61917.96956863745,-500.0,68354.9426555627,0.13492456255615054
1978-06-01,-200.0,61610.28760186559,-500.0,68294.48222755261,0.13257902884892087
1978-07-01,-200.0,61047.57073691691,-500.0,67949.01703974989,0.1287764523225171
1978-08-01,-200.0,65165.310331853914,-500.0,72809.65827870906,0.15246033343020693
1978-09-01,-200.0,64876.026856058576,-500.0,72762.97841955301,0.14974902421854874
1978-10-01,-200.0,62453.251884092875,-500.0,70321.35378665269,0.13447612846838042
1978-11-01,-200.0,58735.10685286292,-500.0,66409.58571026985,0.11239114662966426
1978-12-01,-200.0,59538.95258177882,-500.0,67592.33146215345,0.11663241517172691
1979-01-01,-200.0,61426.76385871163,-500.0,70008.44006549686,0.12722868660169231
1979-02-01,-200.0,60013.69785552487,-500.0,68670.01935908398,0.11853625084474026
1979-03-01,-200.0,60743.06352808081,-500.0,69775.74025750223,0.12237799433556128
1979-04-01,-200.0,61455.635277794456,-500.0,70864.53297216042,0.1258506601399033
1979-05-01,-200.0,59472.41815393412,-500.0,68847.06388800162,0.11463671752383188
1979-06-01,-200.0,60176.399099595845,-500.0,69930.48742182362,0.11828937302464121
1979-07-01,-200.0,60302.8240073302,-500.0,70344.98642573168,0.11901743426764537
1979-08-01,-200.0,62665.07666097949,-500.0,73367.31661629576,0.13123103060906702
1979-09-01,-200.0,62885.27382793081,-500.0,73890.96315151804,0.13175278371982102
1979-10-01,-200.0,60228.38726051434,-500.0,71034.0866169791,0.11775919370741439
1979-11-01,-200.0,59415.99740264747,-500.0,70340.0618036829,0.11368223544770555
1979-12-01,-200.0,61321.25135048624,-500.0,72858.83912503457,0.12334381957526605
1980-01-01,-200.0,62393.039892835244,-500.0,74394.6546010596,0.128256973559484
1980-02-01,-200.0,64164.29444021766,-500.0,76768.14785517305,0.13652103962216278
1980-03-01,-200.0,57591.4424593559,-500.0,69164.89811473635,0.10456546195213925
1980-04-01,-200.0,56227.693094714654,-600.0,67886.90095294057,0.09828625049584515
1980-05-01,-200.0,58418.73912964282,-500.0,70790.80439493718,0.10890140108161799
1980-06-01,-200.0,61684.93904121149,-500.0,75006.3717181883,0.12423618354981124
1980-07-01,-200.0,64682.72601370077,-500.0,78908.36664448034,0.13793227561417098
1980-08-01,-200.0,66400.45090203329,-500.0,81259.88403304292,0.1454044546410321
1980-09-01,-200.0,67646.60146883604,-500.0,83040.14753403807,0.15079052973157506
1980-10-01,-200.0,69168.35088707057,-500.0,85162.67201139542,0.15704524876140533
1980-11-01,-200.0,71699.7417084001,-500.0,88533.16797235058,0.16754599265819067
1980-12-01,-200.0,70084.50472961347,-500.0,86791.75570888477,0.15985290929995727
1981-01-01,-200.0,69459.99781136573,-500.0,86270.69686991707,0.15647926041656046
1981-02-01,-200.0,66571.2450194921,-500.0,82934.40455477053,0.1433613068862467
1981-03-01,-200.0,68790.54190898415,-500.0,85950.04302751183,0.15255132236361418
1981-04-01,-200.0,69143.46694813193,-500.0,86641.1145517357,0.15384123666408647
1981-05-01,-200.0,67425.6419771209,-500.0,84737.95919465488,0.14602818146816324
1981-06-01,-200.0,67335.24348499114,-500.0,84872.99751457726,0.1453904189079483
1981-07-01,-200.0,65189.27373938459,-500.0,82416.00984982605,0.1361216513475878
1981-08-01,-200.0,65146.289225979,-500.0,82608.81492493319,0.13560355414274644
1981-09-01,-200.0,59091.93208957254,-500.0,75177.97132210522,0.1106833563690836
1981-10-01,-200.0,59912.0676565461,-500.0,76466.92054446418,0.11427652285463753
1981-11-01,-200.0,61466.03744414741,-500.0,78695.01814179025,0.12057259689588311
1981-12-01,-200.0,61918.07955639633,-500.0,79517.70786477668,0.12237539921201077
1982-01-01,-200.0,58680.96312155008,-500.0,75603.62360180484,0.10992779613620582
1982-02-01,-200.0,57298.1407628416,-500.0,74064.34034075061,0.10479277692168767
1982-03-01,-200.0,55705.49218600016,-600.0,72347.13890037422,0.09919124012033212
1982-04-01,-200.0,58423.64903620474,-500.0,76117.57842555383,0.10994863083658163
1982-05-01,-200.0,58125.74138449663,-500.0,75968.87665233715,0.10908813115412856
1982-06-01,-200.0,54301.80118519416,-600.0,71309.68839295565,0.09551994036303761
1982-07-01,-200.0,54075.39834457716,-600.0,71349.73176112001,0.09552807298087987
1982-08-01,-200.0,54313.073147648654,-600.0,71999.44174339651,0.09694578350336437
1982-09-01,-200.0,60676.76294035971,-500.0,80670.25953064005,0.12025043509634517
1982-10-01,-200.0,65781.52991190368,-500.0,87691.18789527073,0.13843921244309654
1982-11-01,-200.0,68799.10741663432,-500.0,91947.20753646352,0.1491296324516655
1982-12-01,-200.0,69930.35171442303,-500.0,93691.77764690694,0.15306549335786382
1983-01-01,-200.0,72440.64378765765,-500.0,97287.07698286418,0.16184175131084072
1983-02-01,-200.0,73821.24896033348,-500.0,99372.61819722939,0.16652479381980395
1983-03-01,-200.0,76584.37986743101,-500.0,103322.91242291206,0.1760367346934449
1983-04-01,-200.0,79144.3128934352,-500.0,107006.78821836607,0.18491261981073903
1983-05-01,-200.0,82058.38039979097,-500.0,111176.33358739348,0.19490667881421067
1983-06-01,-200.0,83158.0412941216,-500.0,112895.23407283239,0.1988937343412255
1983-07-01,-200.0,83323.83395504544,-500.0,113348.7942398119,0.19946992003198097
1983-08-01,-200.0,80986.40032843089,-500.0,110397.02025884643,0.1918349798701178
1983-09-01,-200.0,83166.06094766459,-500.0,113595.60462117006,0.19931083456950024
1983-10-01,-200.0,83366.06094766458,-400.0,113995.60462117006,0.20027567732297633
1983-11-01,-200.0,82160.90031284734,-500.0,112574.17359354341,0.19644010334534565
1983-12-01,-200.0,81882.4520388625,-500.0,112418.61944496405,0.19604489208842674
1984-01-01,-200.0,82590.47033474907,-500.0,113616.0914191698,0.19853290441593557
1984-02-01,-200.0,77892.48315258988,-500.0,107378.14505317138,0.1828257577807202
1984-03-01,-200.0,77991.00490481858,-500.0,107738.25291508685,0.18364577517380898
1984-04-01,-200.0,77911.22224928264,-500.0,107851.75584994232,0.18362669226364717
1984-05-01,-200.0,77392.4340476988,-500.0,107356.74425357688,0.1819194327711721
1984-06-01,-200.0,75643.00245959555,-500.0,105152.54414643388,0.17622541467799455
1984-07-01,-200.0,74567.70636187373,-500.0,103879.73470134215,0.1728501556708626
1984-08-01,-200.0,81021.57513835645,-500.0,113091.9542539365,0.19477377287715655
1984-09-01,-200.0,81669.27043140295,-500.0,114216.8586144659,0.197287075808582
1984-10-01,-200.0,80999.12599758283,-500.0,113499.93622435744,0.19523595825098078
1984-11-01,-200.0,81937.10005262574,-500.0,115034.02155739054,0.19832121890687698
1984-12-01,-200.0,81249.68878012769,-500.0,114288.15750575523,0.19631013510928996
1985-01-01,-200.0,84796.67049532422,-400.0,119396.11859678675,0.2082800388186125
1985-02-01,-200.0,89169.9114832326,-400.0,125672.16034482632,0.22277752793636188
1985-03-01,-200.0,88298.11453702816,-400.0,124561.61676078533,0.21979610628535515
1985-04-01,-200.0,88673.33195242219,-400.0,125208.79491017801,0.22112615605152186
1985-05-01,-200.0,90645.87949274603,-400.0,128111.67301973219,0.2276108309488537
1985-06-01,-200.0,92548.3271459904,-400.0,130917.77706225635,0.2338682181099828
1985-07-01,-200.0,94337.4226230532,-400.0,133565.69286810956,0.2398092545994982
1985-08-01,-200.0,92308.95355413872,-400.0,130810.56092843351,0.23280811746849212
1985-09-01,-200.0,90199.49141044592,-400.0,127937.83356204364,0.22546274881957076
1985-10-01,-200.0,91093.0400999878,-400.0,129321.5543726857,0.22818501386326276
1985-11-01,-200.0,96554.32373621866,-400.0,137190.81192612904,0.24628431545518045
1985-12-01,-200.0,101268.35709546304,-400.0,144004.65107545827,0.2621397727726884
1986-01-01,-200.0,101628.63938980743,-400.0,144632.5741556054,0.26362576687789324
1986-02-01,-200.0,107590.10497101727,-400.0,153231.99119909355,0.28384247555512715
1986-03-01,-200.0,114639.97815256924,-250.0,163237.71833917976,0.30802474367648913
1986-04-01,-200.0,117868.79320488591,-250.0,167800.49706069645,0.31951058994998544
1986-05-01,-200.0,117991.43050976677,-250.0,167940.36189818245,0.3207977722354688
1986-06-01,-200.0,120890.24505133141,-250.0,172031.6568875582,0.33149402767520403
1986-07-01,-200.0,118575.95204695566,-250.0,168703.7173171661,0.32443066991259795
1986-08-01,-200.0,120926.00851092234,-250.0,172012.7061901321,0.3335426551754747
1986-09-01,-200.0,117284.37327701613,-250.0,166798.1243279111,0.32204533695088583
1986-10-01,-200.0,116936.56906368825,-250.0,166269.05451043247,0.3219320802433523
1986-11-01,-200.0,120819.77113441331,-250.0,171756.10337182658,0.336472134565612
1986-12-01,-200.0,122634.69476441597,-250.0,174301.86165151876,0.34447921666518594
1987-01-01,-200.0,129855.49183639334,-250.0,184530.5875110646,0.3709381395715891
1987-02-01,-200.0,137612.91177355024,-250.0,195520.02657020307,0.3996842629556838
1987-03-01,-200.0,142856.2453106086,-200.0,202885.5802559697,0.4196060898247265
1987-04-01,-200.0,140741.61940988543,-200.0,199798.3300701436,0.41354329275714646
1987-05-01,-200.0,140346.7095290782,-200.0,199153.78954811543,0.4129515748333814
1987-06-01,-200.0,146002.96792877736,-200.0,207096.29053513493,0.4337051148374431
1987-07-01,-200.0,150021.3986456599,-200.0,212712.50123516363,0.4485326585835265
1987-08-01,-200.0,158722.33579006765,-200.0,224965.8190895109,0.47991566377548917
1987-09-01,-200.0,152965.20635662274,-200.0,216722.45479710464,0.4597042565764479
1987-10-01,-200.0,134336.6748179727,-250.0,190296.02508819738,0.3933899821779066
1987-11-01,-200.0,117558.98885399922,-250.0,166496.10604324876,0.3339158906333514
1987-12-01,-200.0,115838.77501440742,-250.0,164026.55111870402,0.32844848303539026
1988-01-01,-200.0,120293.44687842595,-250.0,170301.12408151332,0.34518044903088735
1988-02-01,-200.0,123822.23909407124,-250.0,175263.7420242938,0.35856639112220307
1988-03-01,-200.0,127121.4929458953,-250.0,179900.56971799443,0.3710066333347461
1988-04-01,-200.0,125195.13255604677,-250.0,177141.37405253493,0.3645118565221377
1988-05-01,-200.0,121881.02410276825,-250.0,172419.1839419912,0.3530268787848318
1988-06-01,-200.0,128482.56247615584,-250.0,181725.13034905592,0.3775726498606618
1988-07-01,-200.0,127384.84726440578,-250.0,180139.64807452547,0.37351108589699883
1988-08-01,-200.0,124502.96994394861,-250.0,176031.45078624293,0.3628515687628165
1988-09-01,-200.0,125888.86310445104,-250.0,177958.15370838775,0.36828591288399176
1988-10-01,-200.0,130071.00617213773,-250.0,183837.3635578738,0.3837151223958631
1988-11-01,-200.0,127163.92276363034,-250.0,179695.93122422614,0.37330534016961125
1988-12-01,-200.0,129729.23774403406,-250.0,183288.36883392703,0.3827468045834536
1989-01-01,-200.0,133442.02709546557,-250.0,188501.42451418506,0.39695166908068874
1989-02-01,-200.0,137098.12035640323,-200.0,193583.53337539526,0.41095292352649315
1989-03-01,-200.0,135909.76251575316,-200.0,191823.16210492275,0.40699086174915033
1989-04-01,-200.0,139655.91399469748,-200.0,197028.20351918685,0.4216480810464298
1989-05-01,-200.0,144394.09990798938,-200.0,203630.72950004818,0.4400907079925036
1989-06-01,-200.0,148743.2533103722,-200.0,209682.0429171006,0.45684905531016
1989-07-01,-200.0,152343.7206555204,-200.0,214675.65152747405,0.4711962500129977
1989-08-01,-200.0,159035.7775253383,-200.0,224023.95466911106,0.4972776683880042
1989-09-01,-200.0,159046.27682931328,-200.0,223957.0166505303,0.4983941715492187
1989-10-01,-200.0,158532.06949298366,-200.0,223151.32354344823,0.497943457227671
1989-11-01,-200.0,155075.87054476552,-200.0,218204.8214064207,0.486209440718377
1989-12-01,-200.0,158854.24078415107,-150.0,223389.88995878954,0.5021842197996716
1990-01-01,-200.0,153539.76624602603,-200.0,215835.12147309227,0.4834302520375854
1990-02-01,-200.0,148741.65904262007,-200.0,209009.14311088683,0.46674312597786355
1990-03-01,-200.0,151717.92018994965,-200.0,213110.296070927,0.48013508140456507
1990-04-01,-200.0,151557.12515489708,-200.0,212803.50599204437,0.4816556980766379
1990-05-01,-200.0,156802.2855868013,-150.0,220037.48721103536,0.5046198349612865
1990-06-01,-200.0,160672.06858992283,-150.0,225337.21973945326,0.5217673739478809
1990-07-01,-200.0,160095.1838977868,-150.0,224397.66485838132,0.520983671348787
1990-08-01,-200.0,145934.7574130428,-200.0,204469.35061999434,0.4659527896914702
1990-09-01,-200.0,138212.9739406558,-200.0,193570.1310025133,0.43664814211324493
1990-10-01,-200.0,133974.49226159012,-200.0,187553.94553473016,0.42151861323750156
1990-11-01,-200.0,137428.66058431866,-200.0,192309.52994530718,0.43776511571827215
1990-12-01,-200.0,143495.42988684462,-200.0,200719.13951342274,0.46492186442445893
1991-01-01,-200.0,141429.08781252615,-200.0,197749.01603730238,0.4586373245152568
1991-02-01,-200.0,157371.47263537542,-150.0,219910.33744895956,0.5274895256245165
1991-03-01,-200.0,161686.03477043964,-150.0,225810.0119765225,0.5470789996542267
1991-04-01,-200.0,164856.14868859397,-150.0,230108.06013901404,0.5623466395374261
1991-05-01,-200.0,163837.2899692092,-150.0,228556.76347684985,0.5590281285010379
1991-06-01,-200.0,163686.25600898574,-150.0,228217.06308059563,0.5598243439691682
1991-07-01,-200.0,164482.45569586786,-150.0,229198.3053905324,0.5647884684913809
1991-08-01,-200.0,168157.15171775912,-150.0,234190.12536820376,0.5814017347806502
1991-09-01,-200.0,166674.91616022986,-150.0,231997.2993147638,0.5759059436675545
1991-10-01,-200.0,166494.48101498093,-150.0,231617.7659674824,0.575727283397572
1991-11-01,-200.0,165799.5680947929,-150.0,230522.81340181307,0.5740198074993655
1991-12-01,-200.0,166991.82562029266,-150.0,232052.418903961,0.5804816202536737
1992-01-01,-200.0,178783.28023004328,-100.0,248259.94435208826,0.6329295007608199
1992-02-01,-200.0,176830.87441525116,-100.0,245371.09580251563,0.6262719445717391
1992-03-01,-200.0,173924.9283061002,-100.0,241161.27489128563,0.6156151661977264
1992-04-01,-200.0,173896.17759842644,-100.0,240944.09314608,0.6176566403418491
1992-05-01,-200.0,177002.60856763468,-100.0,245071.13608537175,0.6331188646949887
1992-06-01,-200.0,173789.60727983018,-100.0,240445.62322524076,0.6204572577184667
1992-07-01,-200.0,176499.58850752327,-100.0,244018.29348454205,0.6339525199096506
1992-08-01,-200.0,177418.87402678185,-100.0,245112.73673747998,0.6392226154451065
1992-09-01,-200.0,177349.53894492326,-100.0,244840.63732372873,0.6402393608057321
1992-10-01,-200.0,174398.1312813047,-100.0,240589.94847831325,0.6281231113964092
1992-11-01,-200.0,178718.59879239046,-100.0,246374.31595929066,0.6473844745866907
1992-12-01,-200.0,184458.74773634746,-100.0,254111.7438241185,0.6730817019864731
1993-01-01,-200.0,183580.32727188765,-100.0,252726.1037655012,0.6685669655712269
1993-02-01,-200.0,185858.644810107,-100.0,255687.2223920291,0.6773576876935831
1993-03-01,-200.0,188958.2437707858,-100.0,259776.2238456029,0.6892784753537965
1993-04-01,-200.0,185669.38371732275,-100.0,255079.80495363963,0.6740827403404578
1993-05-01,-200.0,186520.35869072194,-100.0,256074.13963564174,0.6771816500091019
1993-06-01,-200.0,187638.3686590615,-100.0,257434.47719058546,0.6816792521193642
1993-07-01,-200.0,187515.0205013215,-100.0,257090.8527627394,0.6803987664569086
1993-08-01,-200.0,190056.5920777412,-100.0,260401.24429178753,0.6907204303282969
1993-09-01,-200.0,191998.04005843296,-100.0,262887.24530382326,0.6984512047919685
1993-10-01,-200.0,193347.5698983339,-50.0,264511.202688566,0.703896624468382
1993-11-01,-200.0,192994.99635980176,-50.0,263805.24857273273,0.701820057144113
1993-12-01,-200.0,194470.46535505867,-50.0,265598.68970689183,0.7074379311790895
1994-01-01,-200.0,197067.99951630182,-50.0,268923.1300214716,0.7174543820506627
1994-02-01,-200.0,196010.8724582442,-50.0,267257.6280418639,0.7111198766163969
1994-03-01,-200.0,192326.95826204724,-100.0,262061.97437441314,0.693253981230605
1994-04-01,-200.0,185399.99094055183,-100.0,252450.8701982204,0.6618090633327856
1994-05-01,-200.0,186994.82345167306,-100.0,254450.1512037207,0.6679630041529686
1994-06-01,-200.0,188187.5538182959,-100.0,255900.99283253722,0.6716846899800505
1994-07-01,-200.0,186465.0843022848,-100.0,253386.7824458475,0.6619589711604733
1994-08-01,-200.0,191196.55618939572,-100.0,259644.5845111255,0.6793860276479909
1994-09-01,-200.0,192001.0013439487,-100.0,260565.4199599513,0.6797325590659601
1994-10-01,-200.0,190779.55428282596,-100.0,258736.36777876617,0.6713503379763823
1994-11-01,-200.0,189573.92152386066,-100.0,256930.04025927538,0.663102780076105
1994-12-01,-200.0,187381.24469864884,-100.0,253787.23899163512,0.649676834648433
1995-01-01,-200.0,190957.3097402674,-100.0,258459.74691229968,0.6604266934419007
1995-02-01,-200.0,197212.43480239,-100.0,266755.3278681017,0.6811658708429792
1995-03-01,-200.0,201341.93099185915,-100.0,272170.4797520518,0.6924664370626873
1995-04-01,-200.0,206886.33410601708,-50.0,279444.9498482859,0.7085475875481617
1995-05-01,-200.0,213142.09127647898,-50.0,287674.5658007149,0.7256555943820007
1995-06-01,-200.0,219233.11853078156,-50.0,295675.5936683329,0.7413089939965225
1995-07-01,-200.0,226758.07569346216,-50.0,305604.6259613785,0.7608385413896861
1995-08-01,-200.0,227070.59820221213,-50.0,305806.27391964244,0.7520261682503624
1995-09-01,-200.0,234794.89308624403,-50.0,315989.5831220489,0.7715013795187922
1995-10-01,-200.0,235908.2952825635,-50.0,317268.849974679,0.7656531541108289
1995-11-01,-200.0,241369.67696502755,-50.0,324394.7881636003,0.7755163133755286
1995-12-01,-200.0,249447.85427368275,-50.0,335032.86074707884,0.7946765397754268
1996-01-01,-200.0,248134.0772483414,-50.0,333049.71017615084,0.7793588733148527
1996-02-01,-200.0,261670.74039242056,0.0,350950.4025925618,0.8171964894027215
1996-03-01,-200.0,259536.9904165864,-50.0,347870.3984799846,0.7993081882609465
1996-04-01,-200.0,258780.11802424508,-50.0,346637.85459333484,0.7867717585866578
1996-05-01,-200.0,264094.5504440574,-50.0,353538.6741037434,0.7951045077042279
1996-06-01,-200.0,267028.7481269828,-50.0,357248.89587633836,0.7945355075693477
1996-07-01,-200.0,256978.58647675192,-50.0,343585.54494396003,0.7513036984967316
1996-08-01,-200.0,264098.9659636328,-50.0,352888.23167486035,0.7649647765277704
1996-09-01,-200.0,268309.67276381684,-50.0,358297.3258512388,0.7688249584808579
1996-10-01,-200.0,278196.69323663093,-50.0,371283.24983460834,0.7897721478785502
1996-11-01,-200.0,291412.3172304131,0.0,388653.9925232221,0.819190289828459
1996-12-01,-200.0,294614.0566178208,0.0,392657.38540832046,0.8165835921425488
1997-01-01,-200.0,302964.3614109554,0.0,403519.9946371278,0.8292920863943696
1997-02-01,-200.0,314896.2783240602,0.0,419145.80299231515,0.8514977661393301
1997-03-01,-200.0,311856.33736892015,0.0,414833.24756766076,0.8292577522122223
1997-04-01,-200.0,300567.4531517505,-50.0,399600.6620318111,0.784251804354331
1997-05-01,-200.0,328183.326523647,0.0,436049.7220837622,0.8504237000858618
1997-06-01,-200.0,344971.070932846,0.0,458089.480825456,0.8821427744318106
1997-07-01,-200.0,364008.12529232976,48310.3336127823,434793.0025150407,0.9175428705003954
1997-08-01,-200.0,364293.0235348884,48321.60111517076,386572.80892136594,0.9014956007897066
1997-09-01,-200.0,367422.63409566495,0.0,389681.5914408221,0.8933355162290328
1997-10-01,-200.0,372243.7803446464,0.0,394582.69294486014,0.8898417165614992
1997-11-01,-200.0,367881.45552259305,0.0,389746.5761057601,0.8638160317698954
1997-12-01,-200.0,377737.3964387264,0.0,399976.42013471894,0.8743972474058194
1998-01-01,-200.0,377624.5999489578,0.0,399645.20797148626,0.860282849312269
1998-02-01,-200.0,400748.0938523347,52988.18134856542,370917.2694399578,0.9010570214552459
1998-03-01,-200.0,420950.0249922511,55632.899990580816,333797.39994348475,0.9318303967361768
1998-04-01,-200.0,434174.4123964558,57354.20750662155,286771.0375331076,0.9444753404082685
1998-05-01,-200.0,432101.1856210248,57053.91546622233,228215.66186488903,0.9221671028866885
1998-06-01,-200.0,431759.4070119213,56982.3799278026,170947.13978340756,0.9048670632144113
1998-07-01,-200.0,450179.9434674163,59387.07456545002,118774.1491308998,0.9283672461399866
1998-08-01,-200.0,417966.8604120535,0.0,110222.37685300276,0.8443657188235163
1998-09-01,-200.0,396686.24138298404,-4360.3059353319695,108918.0114712745,0.7875260929557748
1998-10-01,-200.0,400504.93388273113,-4316.702875978663,114228.29756260326,0.7844400577483063
1998-11-01,-200.0,444135.025207603,0.0,126615.02485441006,0.8602618330625725
1998-12-01,-200.0,462322.29172502,0.0,131742.87577339823,0.8813782410067724
1999-01-01,-200.0,484152.9883081554,63691.52251277852,74215.21389172031,0.9076482868743398
1999-02-01,-200.0,482914.8608214399,0.0,73994.76510464762,0.8890186334882075
1999-03-01,-200.0,495200.5353855166,0.0,75846.59598220418,0.8956451784963231
1999-04-01,-200.0,512193.7518281738,67298.95752165857,11119.74453021361,0.9099253729045893
1999-05-01,-200.0,511360.7171461754,0.0,11097.317310604483,0.8912792976666822
1999-06-01,-200.0,507907.7700847794,0.0,11018.042717739027,0.8688075697885442
1999-07-01,-200.0,528960.3236221308,0.0,11470.39713950762,0.8885334945938405
1999-08-01,-200.0,507449.33261289797,0.0,10999.598710879014,0.836092924369311
1999-09-01,-200.0,501687.1420105941,0.0,10870.360775486663,0.8122444909106133
1999-10-01,-200.0,494092.2403848321,-5583.440647563199,16284.904543329434,0.7862649205393722
1999-11-01,-200.0,528560.9178466588,0.0,17414.374095122712,0.8268299363828097
1999-12-01,-200.0,543079.1006587008,0.0,17886.11194677294,0.8337929107073195
2000-01-01,-200.0,540498.4293976756,0.0,17794.53155378498,0.813764006510782
2000-02-01,-200.0,523676.0228854178,-5527.606241087604,22761.718497926082,0.7728159645238448
2000-03-01,-200.0,539541.579159563,-5472.330178676697,28914.95627298427,0.7808424263489476
2000-04-01,-200.0,546584.9089516894,-5417.606876889942,34699.30890097864,0.7752523195478606
2000-05-01,-200.0,530128.1135077178,-5363.430808121047,39005.30237238414,0.7368401119205855
2000-06-01,-200.0,543726.3216345621,-5309.796500039811,45300.900503991455,0.7411203503899657
2000-07-01,-200.0,546763.3359348631,-5256.698535039439,50793.966670011076,0.7306034910754828
2000-08-01,-200.0,551588.4588326196,-5204.131549689046,56427.76919957968,0.7231062168013148
2000-09-01,-200.0,542500.7486710545,-10304.180468384293,65781.81237448516,0.6977636867968576
2000-10-01,-200.0,513022.9070389495,-10098.09685901663,72281.27418146691,0.6482909652965977
2000-11-01,-200.0,508466.0947602329,-9896.134921836318,81507.2081282002,0.6318233621141309
